alt_name:,operator:short:,1
alt_name:,operator:type:public,1
alt_name:,operator:website:,1
alt_name:,operator:wikidata:,1
alt_name:,operator:wikipedia:,1
alt_name:,phone:,7
alt_name:,prominence:,2
alt_name:,protection_title:,1
alt_name:,ref:,26
alt_name:,ref:US:NID:,4
alt_name:,roof:levels:,1
alt_name:,roof:shape:flat,1
alt_name:,shop:,1
alt_name:,shop:doityourself,3
alt_name:,shop:supermarket,2
alt_name:,start_date:,2
alt_name:,takeaway:yes,3
alt_name:,tourism:hotel,1
alt_name:,turn:lanes:,5
alt_name:,waterway:dam,4
alt_name:,website:,9
alt_name:,wheelchair:yes,3
alt_name:,wikidata:,2
amenity:,description:,1
amenity:,name:,1
amenity:,opening_hours:,1
amenity:,payment:,1
amenity:,phone:,1
amenity:,website:,1
amenity:animal_boarding,animal_boarding:,1
amenity:animal_boarding,name:,1
amenity:animal_boarding,opening_hours:,1
amenity:arts_centre,historic:yes,1
amenity:arts_centre,name:,2
amenity:atm,brand:,4
amenity:atm,brand:wikidata:,4
amenity:atm,building:yes,1
amenity:atm,cash_in:,1
amenity:atm,check_date:,2
amenity:atm,drive_through:no,1
amenity:atm,drive_through:yes,1
amenity:atm,name:,4
amenity:atm,operator:,4
amenity:atm,operator:wikidata:,4
amenity:atm,operator:wikipedia:,3
amenity:atm,website:,1
amenity:bank,atm:yes,15
amenity:bank,brand:,14
amenity:bank,brand:wikidata:,14
amenity:bank,building:commercial,3
amenity:bank,building:levels:,3
amenity:bank,building:retail,2
amenity:bank,building:yes,7
amenity:bank,check_date:,3
amenity:bank,check_date:opening_hours:,3
amenity:bank,drive_through:no,6
amenity:bank,drive_through:yes,1
amenity:bank,ele:,3
amenity:bank,height:,5
amenity:bank,lacounty:ain:,2
amenity:bank,lacounty:bld_id:,2
amenity:bank,name:,18
amenity:bank,opening_hours:,9
amenity:bank,operator:,4
amenity:bank,phone:,7
amenity:bank,roof:levels:,2
amenity:bank,roof:shape:hipped,2
amenity:bank,short_name:,2
amenity:bank,start_date:,2
amenity:bank,website:,7
amenity:bank,wheelchair:limited,1
amenity:bank,wheelchair:yes,3
amenity:bar,indoor_seating:,1
amenity:bar,name:,1
amenity:bar,opening_hours:,1
amenity:bar,outdoor_seating:no,1
amenity:bar,wheelchair:yes,1
amenity:bbq,fuel:,1
amenity:bench,backrest:,6
amenity:bench,barrier:retaining_wall,1
amenity:bench,description:,1
amenity:bench,direction:,3
amenity:bench,ele:,1
amenity:bench,lit:no,1
amenity:bench,lit:yes,2
amenity:bench,material:,1
amenity:bench,natural:shrub,1
amenity:bicycle_parking,bicycle_parking:,1
amenity:bicycle_parking,bicycle_parking:shed,1
amenity:bicycle_parking,bicycle_parking:stands,4
amenity:bicycle_parking,bicycle_parking:wall_loops,1
amenity:bicycle_parking,capacity:,5
amenity:bicycle_parking,colour:,3
amenity:bicycle_parking,covered:no,8
amenity:bicycle_parking,fee:no,6
amenity:bicycle_parking,indoor:,4
amenity:bicycle_parking,lit:no,2
amenity:bicycle_parking,operator:,1
amenity:bicycle_repair_station,brand:,1
amenity:bicycle_repair_station,note:,1
amenity:bicycle_repair_station,opening_hours:,1
amenity:bicycle_repair_station,service:bicycle:pump:,1
amenity:bicycle_repair_station,service:bicycle:repair:,1
amenity:cafe,bar:,1
amenity:cafe,branch:,10
amenity:cafe,brand:,12
amenity:cafe,brand:wikidata:,12
amenity:cafe,building:part:,1
amenity:cafe,building:retail,2
amenity:cafe,building:yes,3
amenity:cafe,changing_table:count:,2
amenity:cafe,changing_table:fee:,1
amenity:cafe,changing_table:location:,2
amenity:cafe,changing_table:yes,2
amenity:cafe,check_date:,1
amenity:cafe,contact:facebook:,1
amenity:cafe,contact:instagram:,1
amenity:cafe,cuisine:,2
amenity:cafe,cuisine:bubble_tea,4
amenity:cafe,cuisine:coffee_shop,13
amenity:cafe,delivery:yes,1
amenity:cafe,diet:vegan:,1
amenity:cafe,diet:vegetarian:,1
amenity:cafe,drive_through:yes,2
amenity:cafe,indoor_seating:,3
amenity:cafe,internet_access:fee:,1
amenity:cafe,internet_access:no,1
amenity:cafe,internet_access:wlan,3
amenity:cafe,level:,1
amenity:cafe,name:,14
amenity:cafe,name:Starbucks,10
amenity:cafe,name:en:,1
amenity:cafe,name:zh:,1
amenity:cafe,official_name:,10
amenity:cafe,opening_hours:,8
amenity:cafe,outdoor_seating:no,3
amenity:cafe,outdoor_seating:yes,4
amenity:cafe,payment:mastercard:,1
amenity:cafe,payment:visa:,1
amenity:cafe,phone:,13
amenity:cafe,ref:,8
amenity:cafe,shop:bakery,1
amenity:cafe,smoking:no,1
amenity:cafe,takeaway:yes,13
amenity:cafe,toilets:,1
amenity:cafe,toilets:access:customers,1
amenity:cafe,toilets:handwashing:,1
amenity:cafe,toilets:paper_supplied:,1
amenity:cafe,toilets:wheelchair:,1
amenity:cafe,toilets:yes,1
amenity:cafe,website:,13
amenity:cafe,wheelchair:yes,3
amenity:car_rental,name:,1
amenity:car_rental,opening_hours:,1
amenity:car_rental,website:,1
amenity:car_wash,automated:yes,2
amenity:car_wash,branch:,1
amenity:car_wash,building:yes,3
amenity:car_wash,ele:,1
amenity:car_wash,height:,1
amenity:car_wash,lacounty:ain:,1
amenity:car_wash,lacounty:bld_id:,1
amenity:car_wash,name:,2
amenity:car_wash,self_service:,2
amenity:car_wash,start_date:,1
amenity:charging_station,brand:,1
amenity:charging_station,capacity:,2
amenity:charging_station,fee:no,2
amenity:charging_station,fee:yes,1
amenity:charging_station,name:,2
amenity:charging_station,note:,1
amenity:charging_station,operator:,4
amenity:charging_station,operator:wikidata:,4
amenity:charging_station,operator:wikipedia:,3
amenity:childcare,area:yes,1
amenity:childcare,building:school,1
amenity:childcare,building:yes,2
amenity:childcare,denomination:,1
amenity:childcare,grades:,1
amenity:childcare,height:,1
amenity:childcare,language:,2
amenity:childcare,name:,6
amenity:childcare,name:en:,1
amenity:childcare,name:ja:,1
amenity:childcare,official_name:,1
amenity:childcare,operator:,2
amenity:childcare,operator:type:,2
amenity:childcare,phone:,3
amenity:childcare,preschool:,1
amenity:childcare,religion:christian,2
amenity:childcare,website:,5
amenity:clinic,contact:facebook:,1
amenity:clinic,healthcare:clinic,3
amenity:clinic,healthcare:speciality:,1
amenity:clinic,healthcare:speciality:behavior,1
amenity:clinic,name:,3
amenity:clinic,opening_hours:,2
amenity:clinic,operator:,1
amenity:clinic,phone:,1
amenity:clinic,website:,1
amenity:community_centre,area:yes,1
amenity:community_centre,building:yes,2
amenity:community_centre,height:,1
amenity:community_centre,leisure:sports_centre,1
amenity:community_centre,name:,2
amenity:community_centre,website:,1
amenity:dentist,building:yes,1
amenity:dentist,description:,2
amenity:dentist,email:,2
amenity:dentist,healthcare:dentist,11
amenity:dentist,healthcare:speciality:,3
amenity:dentist,image:,1
amenity:dentist,name:,10
amenity:dentist,opening_hours:,5
amenity:dentist,operator:,4
amenity:dentist,phone:,6
amenity:dentist,website:,7
amenity:doctors,building:yes,1
amenity:doctors,healthcare:doctor,1
amenity:doctors,height:,1
amenity:doctors,layer:1,1
amenity:doctors,name:,1
amenity:doctors,wheelchair:yes,1
amenity:dojo,building:yes,1
amenity:dojo,ele:,1
amenity:dojo,height:,1
amenity:dojo,lacounty:ain:,1
amenity:dojo,lacounty:bld_id:,1
amenity:dojo,name:,2
amenity:dojo,sport:karate,1
amenity:dojo,start_date:,1
amenity:dojo,website:,1
amenity:drinking_water,wheelchair:limited,1
amenity:driving_school,level:,1
amenity:driving_school,name:,1
amenity:driving_school,opening_hours:,1
amenity:driving_school,phone:,1
amenity:driving_school,website:,1
amenity:fast_food,branch:,7
amenity:fast_food,brand:,45
amenity:fast_food,brand:website:,2
amenity:fast_food,brand:wikidata:,45
amenity:fast_food,building:commercial,1
amenity:fast_food,building:levels:,2
amenity:fast_food,building:part:,3
amenity:fast_food,building:retail,7
amenity:fast_food,building:use:,1
amenity:fast_food,building:yes,8
amenity:fast_food,check_date:,1
amenity:fast_food,check_date:opening_hours:,1
amenity:fast_food,check_date:opening_hours::nonexistant subkey,1
amenity:fast_food,cuisine:,5
amenity:fast_food,cuisine:asian,1
amenity:fast_food,cuisine:bagel,1
amenity:fast_food,cuisine:burger,10
amenity:fast_food,cuisine:chicken,5
amenity:fast_food,cuisine:chinese,2
amenity:fast_food,cuisine:ice_cream,1
amenity:fast_food,cuisine:japanese,1
amenity:fast_food,cuisine:kebab,1
amenity:fast_food,cuisine:mexican,2
amenity:fast_food,cuisine:noodle,2
amenity:fast_food,cuisine:pizza,3
amenity:fast_food,cuisine:sandwich,11
amenity:fast_food,cuisine:seafood,1
amenity:fast_food,cuisine:tex-mex,4
amenity:fast_food,cuisine:wings,2
amenity:fast_food,delivery:,1
amenity:fast_food,delivery:yes,4
amenity:fast_food,description:,1
amenity:fast_food,diet:vegan:,1
amenity:fast_food,diet:vegetarian:,1
amenity:fast_food,drive_through:no,1
amenity:fast_food,drive_through:yes,11
amenity:fast_food,ele:,2
amenity:fast_food,entrance:yes,1
amenity:fast_food,fixme:atp:,2
amenity:fast_food,height:,4
amenity:fast_food,indoor_seating:,7
amenity:fast_food,internet_access:fee:,1
amenity:fast_food,internet_access:wlan,8
amenity:fast_food,internet_access:yes,1
amenity:fast_food,lacounty:ain:,2
amenity:fast_food,lacounty:bld_id:,2
amenity:fast_food,name:,41
amenity:fast_food,name:McDonald's,6
amenity:fast_food,name:Subway,5
amenity:fast_food,name:Wendy's,1
amenity:fast_food,official_name:,4
amenity:fast_food,opening_hours:,29
amenity:fast_food,opening_hours:drive_through:,1
amenity:fast_food,operator:,1
amenity:fast_food,outdoor_seating:no,3
amenity:fast_food,outdoor_seating:yes,1
amenity:fast_food,phone:,31
amenity:fast_food,ref:,4
amenity:fast_food,roof:levels:,1
amenity:fast_food,roof:shape:flat,1
amenity:fast_food,short_name:,6
amenity:fast_food,smoking:no,1
amenity:fast_food,start_date:,2
amenity:fast_food,takeaway:yes,46
amenity:fast_food,toilets:,2
amenity:fast_food,toilets:access:customers,1
amenity:fast_food,toilets:handwashing:,2
amenity:fast_food,toilets:paper_supplied:,2
amenity:fast_food,toilets:wheelchair:,3
amenity:fast_food,toilets:yes,2
amenity:fast_food,website:,34
amenity:fast_food,wheelchair:yes,8
amenity:fire_station,building:fire_station,2
amenity:fire_station,building:yes,1
amenity:fire_station,ele:,1
amenity:fire_station,gnis:feature_id:,1
amenity:fire_station,height:,1
amenity:fire_station,name:,6
amenity:fire_station,operator:,3
amenity:fire_station,operator:wikidata:,2
amenity:fire_station,ref:,2
amenity:fuel,brand:,19
amenity:fuel,brand:wikidata:,17
amenity:fuel,building:levels:,1
amenity:fuel,building:roof,6
amenity:fuel,building:yes,3
amenity:fuel,check_date:,1
amenity:fuel,compressed_air:,6
amenity:fuel,disused:,3
amenity:fuel,ele:,2
amenity:fuel,height:,5
amenity:fuel,lacounty:ain:,1
amenity:fuel,lacounty:bld_id:,1
amenity:fuel,layer:1,1
amenity:fuel,membership:,1
amenity:fuel,name:,21
amenity:fuel,note:,1
amenity:fuel,old_name:,1
amenity:fuel,operator:,1
amenity:fuel,roof:levels:,1
amenity:fuel,roof:orientation:along,1
amenity:fuel,roof:shape:flat,1
amenity:fuel,roof:shape:gabled,1
amenity:fuel,self_service:,3
amenity:fuel,start_date:,1
amenity:fuel,website:,3
amenity:fuel,wheelchair:yes,1
amenity:hospital,beds:,1
amenity:hospital,ele:,1
amenity:hospital,emergency:,1
amenity:hospital,emergency:yes,4
amenity:hospital,gnis:feature_id:,4
amenity:hospital,healthcare:hospital,5
amenity:hospital,name:,5
amenity:hospital,old_name:,2
amenity:hospital,opening_hours:,4
amenity:hospital,phone:,5
amenity:hospital,url:,1
amenity:hospital,website:,4
amenity:hospital,wikidata:,3
amenity:hospital,wikimedia_commons:,1
amenity:hospital,wikipedia:,1
amenity:ice_cream,brand:,1
amenity:ice_cream,brand:wikidata:,1
amenity:ice_cream,cuisine:frozen_yogurt,1
amenity:ice_cream,cuisine:ice_cream,1
amenity:ice_cream,diet:lactose_free:,1
amenity:ice_cream,diet:vegan:,1
amenity:ice_cream,ele:,1
amenity:ice_cream,ele::nonexistant subkey,2
amenity:ice_cream,indoor_seating:,1
amenity:ice_cream,name:,4
amenity:ice_cream,opening_hours:,2
amenity:ice_cream,outdoor_seating:no,2
amenity:ice_cream,outdoor_seating:yes,1
amenity:ice_cream,takeaway:yes,2
amenity:ice_cream,toilets:yes,1
amenity:ice_cream,website:,1
amenity:ice_cream,wheelchair:yes,2
amenity:library,building:yes,1
amenity:library,contact:facebook:,1
amenity:library,ele:,3
amenity:library,email:,1
amenity:library,gnis:feature_id:,3
amenity:library,height:,1
amenity:library,internet_access:wlan,1
amenity:library,name:,4
amenity:library,operator:,1
amenity:library,operator:short:,1
amenity:library,operator:type:public,1
amenity:library,operator:wikidata:,1
amenity:library,phone:,1
amenity:library,website:,1
amenity:library,wheelchair:yes,1
amenity:library,wikidata:,1
amenity:marketplace,name:,1
amenity:marketplace,opening_hours:,1
amenity:marketplace,phone:,1
amenity:marketplace,website:,1
amenity:parcel_locker,check_date:,1
amenity:parcel_locker,parcel_mail_in:,1
amenity:parcel_locker,parcel_pickup:,1
amenity:parking,area:yes,7
amenity:parking,building:part:,1
amenity:parking,building:yes,4
amenity:parking,capacity:,11
amenity:parking,capacity:disabled:,9
amenity:parking,covered:no,8
amenity:parking,fee:no,44
amenity:parking,fee:yes,5
amenity:parking,layer:1,1
amenity:parking,name:,17
amenity:parking,opening_hours:,2
amenity:parking,opening_hours:covid19:,3
amenity:parking,operator:,11
amenity:parking,operator:type:,5
amenity:parking,operator:type:government,4
amenity:parking,operator:type:public,2
amenity:parking,park_ride:,6
amenity:parking,parking:multi-storey,5
amenity:parking,parking:orientation:perpendicular,1
amenity:parking,parking:rooftop,4
amenity:parking,parking:street_side,2
amenity:parking,parking:surface,104
amenity:parking,surface:asphalt,46
amenity:parking,surface:concrete,4
amenity:parking,surface:paved,2
amenity:parking,website:,2
amenity:parking,wheelchair:yes,5
amenity:parking_entrance,fee:no,1
amenity:parking_entrance,level:,8
amenity:parking_entrance,lit:yes,1
amenity:parking_entrance,maxheight:,1
amenity:parking_entrance,parking:multi-storey,13
amenity:parking_entrance,parking:surface,1
amenity:parking_entrance,parking:underground,1
amenity:parking_entrance,surface:asphalt,1
amenity:parking_space,parking_space:disabled,3
amenity:pharmacy,brand:,9
amenity:pharmacy,brand:website:,3
amenity:pharmacy,brand:wikidata:,9
amenity:pharmacy,brand:wikipedia:,3
amenity:pharmacy,building:retail,1
amenity:pharmacy,building:yes,3
amenity:pharmacy,dispensing:yes,4
amenity:pharmacy,drive_through:no,2
amenity:pharmacy,drive_through:yes,2
amenity:pharmacy,healthcare:pharmacy,10
amenity:pharmacy,height:,3
amenity:pharmacy,name:,9
amenity:pharmacy,opening_hours:,1
amenity:pharmacy,operator:,1
amenity:pharmacy,phone:,1
amenity:pharmacy,ref:,1
amenity:pharmacy,short_name:,3
amenity:pharmacy,website:,3
amenity:pharmacy,wheelchair:yes,2
amenity:place_of_worship,building:church,4
amenity:place_of_worship,building:yes,7
amenity:place_of_worship,denomination:,13
amenity:place_of_worship,denomination:catholic,1
amenity:place_of_worship,denomination:orthodox_presbyterian_church,1
amenity:place_of_worship,diocese:,1
amenity:place_of_worship,ele:,15
amenity:place_of_worship,email:,1
amenity:place_of_worship,gnis:feature_id:,14
amenity:place_of_worship,height:,8
amenity:place_of_worship,lacounty:ain:,1
amenity:place_of_worship,lacounty:bld_id:,1
amenity:place_of_worship,name:,21
amenity:place_of_worship,official_name:,2
amenity:place_of_worship,phone:,5
amenity:place_of_worship,religion:christian,21
amenity:place_of_worship,service_times:,2
amenity:place_of_worship,start_date:,1
amenity:place_of_worship,website:,8
amenity:place_of_worship,wheelchair:yes,2
amenity:place_of_worship,wikidata:,1
amenity:police,building:yes,2
amenity:police,height:,1
amenity:police,name:,3
amenity:police,operator:,1
amenity:post_box,collection_times:,4
amenity:post_box,drive_through:no,1
amenity:post_box,operator:,5
amenity:post_box,operator:short:,5
amenity:post_box,operator:type:public,5
amenity:post_box,operator:website:,5
amenity:post_box,operator:wikidata:,5
amenity:post_box,operator:wikipedia:,5
amenity:post_box,ref:,1
amenity:post_box,short_name:,2
amenity:post_depot,brand:,1
amenity:post_depot,brand:wikidata:,1
amenity:post_depot,building:warehouse,1
amenity:post_depot,check_date:,1
amenity:post_depot,ele:,1
amenity:post_depot,height:,1
amenity:post_depot,lacounty:ain:,1
amenity:post_depot,lacounty:bld_id:,1
amenity:post_depot,name:,1
amenity:post_depot,operator:,1
amenity:post_depot,operator:type:,1
amenity:post_depot,operator:wikidata:,1
amenity:post_depot,start_date:,1
amenity:post_office,brand:,4
amenity:post_office,brand:wikidata:,4
amenity:post_office,building:yes,3
amenity:post_office,ele:,4
amenity:post_office,gnis:feature_id:,4
amenity:post_office,height:,2
amenity:post_office,name:,8
amenity:post_office,official_name:,2
amenity:post_office,opening_hours:,2
amenity:post_office,operator:,5
amenity:post_office,operator:short:,5
amenity:post_office,operator:type:public,5
amenity:post_office,operator:website:,5
amenity:post_office,operator:wikidata:,5
amenity:post_office,operator:wikipedia:,5
amenity:post_office,phone:,2
amenity:post_office,shop:copyshop,2
amenity:post_office,short_name:,3
amenity:post_office,wheelchair:yes,1
amenity:prep_school,brand:,3
amenity:prep_school,brand:wikidata:,3
amenity:prep_school,name:,3
amenity:prep_school,phone:,2
amenity:prison,government:,1
amenity:prison,name:,1
amenity:prison,operator:,1
amenity:pub,name:,3
amenity:pub,opening_hours:,1
amenity:pub,postal_code:,1
amenity:pub,smoking:,1
amenity:public_bookcase,brand:,1
amenity:public_bookcase,brand:wikidata:,1
amenity:public_bookcase,name:,1
amenity:public_bookcase,website:,1
amenity:recycling,recycling_type:container,1
amenity:restaurant,bar:,1
amenity:restaurant,branch:,3
amenity:restaurant,brand:,15
amenity:restaurant,brand:wikidata:,14
amenity:restaurant,building:commercial,2
amenity:restaurant,building:levels:,2
amenity:restaurant,building:part:,3
amenity:restaurant,building:retail,2
amenity:restaurant,building:yes,12
amenity:restaurant,changing_table:count:,1
amenity:restaurant,changing_table:fee:,1
amenity:restaurant,changing_table:location:,1
amenity:restaurant,changing_table:yes,1
amenity:restaurant,check_date:,4
amenity:restaurant,cocktails:yes,1
amenity:restaurant,cuisine:,12
amenity:restaurant,cuisine:american,1
amenity:restaurant,cuisine:asian,1
amenity:restaurant,cuisine:burger,3
amenity:restaurant,cuisine:chinese,6
amenity:restaurant,cuisine:fish_and_chips,1
amenity:restaurant,cuisine:french,1
amenity:restaurant,cuisine:greek,1
amenity:restaurant,cuisine:indian,2
amenity:restaurant,cuisine:italian,4
amenity:restaurant,cuisine:japanese,4
amenity:restaurant,cuisine:korean,1
amenity:restaurant,cuisine:mediterranean,1
amenity:restaurant,cuisine:mexican,8
amenity:restaurant,cuisine:pizza,8
amenity:restaurant,cuisine:ramen,2
amenity:restaurant,cuisine:regional,1
amenity:restaurant,cuisine:sandwich,1
amenity:restaurant,cuisine:seafood,2
amenity:restaurant,cuisine:spanish,1
amenity:restaurant,cuisine:steak_house,1
amenity:restaurant,cuisine:sushi,3
amenity:restaurant,cuisine:thai,2
amenity:restaurant,cuisine:vietnamese,2
amenity:restaurant,delivery:,1
amenity:restaurant,delivery:yes,3
amenity:restaurant,description:,1
amenity:restaurant,drink:,13
amenity:restaurant,drink:beer:,1
amenity:restaurant,drink:coffee:,1
amenity:restaurant,drink:tea:,1
amenity:restaurant,drink:wine:,1
amenity:restaurant,ele:,5
amenity:restaurant,ele::nonexistant subkey,2
amenity:restaurant,email:,1
amenity:restaurant,entrance:yes,1
amenity:restaurant,height:,8
amenity:restaurant,highchair:,1
amenity:restaurant,indoor_seating:,8
amenity:restaurant,internet_access:fee:,1
amenity:restaurant,internet_access:ssid:,1
amenity:restaurant,internet_access:wlan,1
amenity:restaurant,lacounty:ain:,3
amenity:restaurant,lacounty:bld_id:,3
amenity:restaurant,level:,3
amenity:restaurant,name:,87
amenity:restaurant,opening_hours:,13
amenity:restaurant,opening_hours:signed:no,1
amenity:restaurant,operator:,2
amenity:restaurant,outdoor_seating:no,7
amenity:restaurant,outdoor_seating:yes,2
amenity:restaurant,payment:american_express:,1
amenity:restaurant,payment:cash:,1
amenity:restaurant,payment:contactless:,1
amenity:restaurant,payment:discover_card:,1
amenity:restaurant,payment:mastercard:,1
amenity:restaurant,payment:visa:,1
amenity:restaurant,phone:,17
amenity:restaurant,reservation:,2
amenity:restaurant,smoking:no,1
amenity:restaurant,start_date:,3
amenity:restaurant,takeaway:yes,5
amenity:restaurant,toilets:,1
amenity:restaurant,toilets:access:,1
amenity:restaurant,toilets:access:customers,1
amenity:restaurant,toilets:handwashing:,1
amenity:restaurant,toilets:paper_supplied:,1
amenity:restaurant,toilets:position:,1
amenity:restaurant,toilets:wheelchair:,2
amenity:restaurant,toilets:yes,3
amenity:restaurant,website:,19
amenity:restaurant,website:menu:,1
amenity:restaurant,wheelchair:yes,8
amenity:school,building:yes,4
amenity:school,denomination:,1
amenity:school,denomination:orthodox_presbyterian_church,2
amenity:school,ele:,11
amenity:school,fixme:,1
amenity:school,gnis:feature_id:,16
amenity:school,grades:,4
amenity:school,height:,4
amenity:school,landuse:education,6
amenity:school,language:,1
amenity:school,name:,47
amenity:school,name:en:,1
amenity:school,name:ja:,1
amenity:school,old_name:,3
amenity:school,operator:,16
amenity:school,operator:short:,4
amenity:school,operator:type:,1
amenity:school,operator:type:public,8
amenity:school,operator:wikidata:,7
amenity:school,phone:,5
amenity:school,religion:christian,3
amenity:school,website:,17
amenity:school,wikidata:,4
amenity:school,wikipedia:,3
amenity:shelter,bench:,6
amenity:shelter,bin:no,4
amenity:shelter,bin:yes,1
amenity:shelter,building:roof,1
amenity:shelter,building:yes,11
amenity:shelter,lit:yes,5
amenity:shelter,shelter_type:pavilion,1
amenity:shelter,shelter_type:picnic_shelter,7
amenity:shelter,shelter_type:public_transport,5
amenity:shelter,shelter_type:sun_shelter,2
amenity:social_facility,building:yes,2
amenity:social_facility,name:,3
amenity:social_facility,operator:,1
amenity:social_facility,operator:type:,1
amenity:social_facility,social_facility:assisted_living,1
amenity:social_facility,social_facility:food_bank,1
amenity:social_facility,social_facility:for:homeless,1
amenity:social_facility,social_facility:for:senior,2
amenity:social_facility,social_facility:nursing_home,1
amenity:social_facility,social_facility:shelter,1
amenity:theatre,name:,3
amenity:theatre,website:,1
amenity:toilets,building:yes,4
amenity:toilets,description:,2
amenity:toilets,female:yes,1
amenity:toilets,male:,1
amenity:toilets,wheelchair:yes,1
amenity:townhall,ele:,1
amenity:townhall,gnis:feature_id:,1
amenity:townhall,name:,1
amenity:university,name:,2
amenity:university,website:,2
amenity:vehicle_inspection,disused:,3
amenity:vehicle_inspection,name:,1
amenity:vehicle_inspection,network:,1
amenity:vehicle_inspection,network:wikidata:,1
amenity:vehicle_inspection,old_name:,1
amenity:vehicle_inspection,shop:car_repair,1
amenity:vending_machine,indoor:,1
amenity:vending_machine,vending:public_transport_tickets,1
amenity:veterinary,brand:,1
amenity:veterinary,brand:wikidata:,1
amenity:veterinary,building:yes,1
amenity:veterinary,height:,1
amenity:veterinary,name:,5
amenity:veterinary,phone:,2
amenity:veterinary,website:,2
amenity:veterinary,wheelchair:yes,2
amenity:waste_basket,waste:,2
animal_boarding:,name:,1
animal_boarding:,opening_hours:,1
area:yes,building:yes,2
area:yes,covered:yes,1
area:yes,ele:,3
area:yes,gnis:feature_id:,3
area:yes,height:,1
area:yes,highway:pedestrian,6
area:yes,highway:service,4
area:yes,landuse:retail,8
area:yes,lanes:,1
area:yes,layer:1,1
area:yes,leisure:sports_centre,1
area:yes,leisure:swimming_pool,1
area:yes,leisure:track,1
area:yes,man_made:breakwater,3
area:yes,material:,3
area:yes,monorail:,1
area:yes,name:,16
area:yes,natural:wetland,2
area:yes,network:,1
area:yes,operator:,1
area:yes,operator:type:,1
area:yes,phone:,1
area:yes,playground:hopscotch,3
area:yes,public_transport:platform,1
area:yes,railway:platform,1
area:yes,ref:US:NID:,3
area:yes,salt:,2
area:yes,service:driveway,1
area:yes,sport:running,1
area:yes,surface:asphalt,1
area:yes,tidal:yes,2
area:yes,waterway:dam,3
area:yes,website:,2
area:yes,wetland:saltmarsh,2
area:yes,wheelchair:yes,1
artist::nonexistant subkey,artist::nonexistant subkey,3
artist::nonexistant subkey,artist_name:,3
artist::nonexistant subkey,artwork_type:mural,3
artist::nonexistant subkey,start_date:,3
artist::nonexistant subkey,tourism:artwork,3
artist_name:,artwork_type:installation,1
artist_name:,artwork_type:mural,1
artist_name:,name:,1
artist_name:,start_date:,2
artist_name:,tourism:artwork,2
artwork_type:installation,name:,1
artwork_type:installation,start_date:,1
artwork_type:installation,tourism:artwork,1
artwork_type:mural,start_date:,1
artwork_type:mural,tourism:artwork,2
atm:yes,brand:,19
atm:yes,brand:wikidata:,19
atm:yes,building:commercial,2
atm:yes,building:levels:,3
atm:yes,building:part:,1
atm:yes,building:retail,3
atm:yes,building:yes,7
atm:yes,check_date:,2
atm:yes,check_date:opening_hours:,2
atm:yes,contact:website:,1
atm:yes,delivery:yes,2
atm:yes,drive_through:no,5
atm:yes,drive_through:yes,1
atm:yes,ele:,5
atm:yes,fast_food:,7
atm:yes,fuel:,7
atm:yes,height:,7
atm:yes,lacounty:ain:,3
atm:yes,lacounty:bld_id:,3
atm:yes,name:,15
atm:yes,name:7-Eleven,7
atm:yes,opening_hours:,8
atm:yes,operator:,4
atm:yes,phone:,13
atm:yes,ref:,7
atm:yes,roof:levels:,2
atm:yes,roof:shape:hipped,2
atm:yes,shop:convenience,7
atm:yes,short_name:,2
atm:yes,start_date:,3
atm:yes,website:,13
atm:yes,wheelchair:yes,3
attribution:,description:,7
attribution:,landuse:industrial,3
attribution:,leisure:nature_reserve,4
attribution:,name:,6
attribution:,natural:scrub,4
attribution:,park:type:,4
attribution:,phone:,2
attribution:,route:,2
automated:yes,branch:,1
automated:yes,building:yes,2
automated:yes,ele:,1
automated:yes,height:,1
automated:yes,lacounty:ain:,1
automated:yes,lacounty:bld_id:,1
automated:yes,name:,2
automated:yes,self_service:,2
automated:yes,start_date:,1
baby:,playground:,1
backrest:,direction:,3
backrest:,lit:no,1
backrest:,lit:yes,2
backrest:,material:,1
bar:,branch:,1
bar:,changing_table:count:,2
bar:,changing_table:fee:,1
bar:,changing_table:location:,2
bar:,changing_table:yes,2
bar:,check_date:,2
bar:,cocktails:yes,1
bar:,contact:facebook:,1
bar:,contact:instagram:,1
bar:,cuisine:,2
bar:,delivery:yes,2
bar:,description:,1
bar:,drink:,13
bar:,drink:beer:,1
bar:,drink:coffee:,1
bar:,drink:tea:,1
bar:,drink:wine:,1
bar:,highchair:,1
bar:,indoor_seating:,1
bar:,internet_access:fee:,1
bar:,internet_access:no,1
bar:,internet_access:ssid:,1
bar:,internet_access:wlan,1
bar:,level:,2
bar:,name:,2
bar:,opening_hours:,2
bar:,operator:,1
bar:,outdoor_seating:no,1
bar:,outdoor_seating:yes,1
bar:,payment:american_express:,1
bar:,payment:cash:,1
bar:,payment:contactless:,1
bar:,payment:discover_card:,1
bar:,payment:mastercard:,2
bar:,payment:visa:,2
bar:,phone:,1
bar:,reservation:,1
bar:,smoking:no,1
bar:,takeaway:yes,2
bar:,toilets:access:,1
bar:,toilets:wheelchair:,1
bar:,toilets:yes,1
bar:,website:,2
bar:,website:menu:,1
bar:,wheelchair:yes,2
barrier::nonexistant subkey,barrier:gate,8
barrier:bollard,bicycle:yes,1
barrier:bollard,bollard:,1
barrier:bollard,colour:,1
barrier:bollard,foot:yes,2
barrier:bollard,material:,1
barrier:bollard,motor_vehicle:no,2
